BGGId,Rating,Username
526,7.0,5708
526,7.0,5403
526,7.0,5044
526,7.0,10377
527,8.0,2599
527,8.0,4438
527,8.0,57
527,8.0,2460
527,8.0,11542
527,8.0,6764
527,8.0,13688
527,8.0,3953
527,8.0,7955
527,8.0,7280
527,8.0,1278
527,8.0,5666
527,8.0,7669
527,8.0,7375
527,8.0,3321
527,8.0,5185
527,8.0,7833
527,8.0,4825
528,7.5,2659
528,7.5,1240
528,7.5,3954
528,7.5,5295
528,7.5,6668
528,7.5,357
528,7.5,2819
529,7.0,8108
529,7.0,2117
529,7.0,9831
529,7.0,8201
529,7.0,10139
529,7.0,10215
529,7.0,4348
530,5.5,751
530,5.5,2226
530,5.5,740
530,5.5,13689
530,5.5,11177
530,5.5,12283
530,5.5,7154
530,5.5,428
530,5.5,13119
530,5.5,3424
530,5.5,12158
531,7.0,5295
531,7.0,1052
531,7.0,6486
531,7.0,8756
531,7.0,1774
531,7.0,5258
531,7.0,13233
531,7.0,493
531,7.0,13690
532,8.0,3796
532,8.0,4742
532,8.0,9029
532,8.0,5364
532,8.0,10328
532,8.0,3088
532,8.0,3647
532,8.0,5768
532,8.0,4824
532,8.0,4547
532,8.0,8043
533,7.0,7802
533,7.0,11786
533,7.0,1949
533,7.0,4723
533,7.0,435
533,7.0,3196
533,7.0,6137
533,7.0,8976
534,7.0,6334
534,7.0,7482
534,7.0,7348
534,7.0,8177
534,7.0,3537
534,7.0,4752
534,7.0,10250
534,7.0,3099
534,7.0,5348
534,7.0,8962
534,7.0,8196
534,7.0,9718
534,7.0,11457
535,7.0,916
535,7.0,3195
535,7.0,2689
535,7.0,9912
535,7.0,238
535,7.0,5092
535,7.0,10570
535,7.0,4649
535,7.0,9807
535,7.0,13361
536,6.0,8015
536,6.0,385
536,6.0,2700
536,6.0,9213
537,7.0,2268
537,7.0,6299
537,7.0,5614
537,7.0,3644
537,7.0,5113
537,7.0,7164
537,7.0,4366
537,7.0,13693
537,7.0,8965
537,7.0,2491
537,7.0,5865
537,7.0,4036
537,7.0,7088
538,6.5,357
538,6.5,2961
538,6.5,2026
538,6.5,6973
538,6.5,1177
539,6.5,3818
539,6.5,236
539,6.5,4368
539,6.5,471
539,6.5,5773
539,6.5,2252
539,6.5,3804
539,6.5,2490
539,6.5,7196
540,7.0,10910
540,7.0,9294
540,7.0,4842
540,7.0,3502
540,7.0,2145
540,7.0,7087
540,7.0,10081
541,7.0,3576
541,7.0,10738
541,7.0,9312
541,7.0,4433
541,7.0,13211
541,7.0,12930
541,7.0,2370
541,7.0,2728
542,6.0,9184
542,6.0,8513
542,6.0,12938
542,6.0,11137
542,6.0,2108
542,6.0,129
542,6.0,10250
543,6.5,2163
543,6.5,7764
543,6.5,7642
543,6.5,10577
543,6.5,4070
543,6.5,83
543,6.5,1765
543,6.5,794
543,6.5,3827
543,6.5,7718
543,6.5,2487
544,6.0,3365
544,6.0,8227
544,6.0,140
544,6.0,6045
544,6.0,6498
544,6.0,154
544,6.0,2400
544,6.0,4174
544,6.0,1002
545,6.5,11526
545,6.5,11488
545,6.5,4248
545,6.5,1384
545,6.5,1905
545,6.5,8144
545,6.5,8964
545,6.5,4785
545,6.5,10235
545,6.5,5882
545,6.5,3143
545,6.5,4140
545,6.5,550
545,6.5,6361
545,6.5,11074
545,6.5,4085
545,6.5,7702
546,6.0,11471
546,6.0,3518
546,6.0,1456
546,5.98,1093
546,5.6,4450
546,5.3,6124
547,6.0,5923
547,6.0,1059
547,6.0,2717
548,6.0,7124
548,6.0,4139
548,6.0,11832
548,6.0,199
548,6.0,9843
548,6.0,7404
548,6.0,3686
548,6.0,5071
548,6.0,175
548,6.0,7438
548,6.0,137
548,6.0,4190
548,6.0,9372
548,6.0,2680
548,6.0,4020
549,6.0,10739
549,6.0,7298
549,6.0,722
549,6.0,5487
549,6.0,6657
549,6.0,13336
550,5.0,13694
550,5.0,7433
550,5.0,2825
550,5.0,6253
550,5.0,6115
550,5.0,166
551,3.0,5501
551,3.0,13695
551,3.0,11978
551,3.0,9208
551,3.0,8556
551,3.0,4459
551,2.5,13696
551,2.5,1925
504,10.0,13697
504,10.0,8390
504,10.0,10682
505,10.0,7851
505,10.0,13091
505,10.0,7004
506,8.0,13187
506,8.0,13698
506,8.0,9293
506,8.0,4667
506,8.0,2815
506,8.0,1894
507,9.0,8050
507,9.0,5357
507,9.0,5996
507,9.0,12927
507,9.0,3406
507,9.0,10928
507,9.0,6714
508,8.0,9225
508,8.0,10355
508,8.0,6532
508,8.0,3949
508,8.0,9881
508,8.0,6287
508,8.0,7119
508,8.0,13700
508,8.0,6144
509,8.0,8002
509,8.0,8308
509,8.0,13547
509,8.0,9868
509,8.0,12713
509,8.0,159
510,9.0,365
510,9.0,8693
510,9.0,12944
510,9.0,9829
510,9.0,3166
510,9.0,8023
510,9.0,2636
511,8.0,2693
511,8.0,5742
511,8.0,3835
511,8.0,236
511,8.0,7441
511,8.0,5638
511,8.0,9021
511,8.0,12681
511,8.0,400
512,7.0,9044
512,7.0,10616
512,7.0,6230
512,7.0,7595
513,7.0,13703
513,7.0,10688
513,7.0,2425
513,7.0,11166
513,7.0,3740
513,7.0,13704
514,9.0,5063
514,9.0,115
514,9.0,12319
514,9.0,11003
514,9.0,6852
514,9.0,7237
514,9.0,3767
515,8.0,8724
515,8.0,13705
515,8.0,7619
515,8.0,12534
515,8.0,12907
515,8.0,13011
515,8.0,3064
515,8.0,4122
515,8.0,7996
515,8.0,1864
515,8.0,255
515,8.0,2365
516,8.0,1348
516,8.0,8662
516,8.0,7048
516,8.0,11129
516,8.0,5377
516,8.0,307
516,8.0,13706
516,8.0,167
516,8.0,2927
517,8.0,11550
517,8.0,12802
517,8.0,12280
517,8.0,9437
517,8.0,11964
517,8.0,12688
517,8.0,6295
517,8.0,7433
517,8.0,6874
517,8.0,6269
517,8.0,3041
517,8.0,2522
517,8.0,952
517,8.0,1360
518,9.0,5990
518,9.0,599
518,9.0,3666
519,7.5,5375
519,7.5,474
519,7.5,10255
519,7.5,460
519,7.5,1960
519,7.5,12055
520,8.0,13707
520,8.0,158
520,8.0,7739
520,8.0,3687
520,8.0,1258
520,8.0,7429
520,8.0,6151
520,8.0,11308
520,8.0,6651
521,7.2,5437
521,7.2,9358
521,7.2,7171
521,7.15,6257
522,8.5,1351
522,8.5,4109
522,8.5,6249
522,8.5,7404
522,8.5,8023
522,8.5,5869
522,8.5,2302
522,8.5,1010
522,8.5,3722
522,8.5,638
522,8.5,7702
523,9.0,8959
523,9.0,10412
523,9.0,4707
523,9.0,5146
523,9.0,11473
523,9.0,4058
523,9.0,1525
524,7.5,9020
524,7.5,12163
524,7.5,8502
524,7.5,13043
524,7.5,4565
524,7.5,12803
524,7.5,993
524,7.5,13708
524,7.5,8560
524,7.5,2643
524,7.5,9622
524,7.5,9261
524,7.5,21
524,7.5,10159
525,8.0,2716
525,8.0,2276
525,8.0,4063
525,8.0,5129
525,8.0,10545
525,8.0,6226
525,8.0,6338
526,7.0,8198
526,7.0,5511
526,7.0,10713
526,7.0,13676
526,7.0,13223
526,7.0,6957
526,7.0,5145
526,7.0,563
526,7.0,8743
527,8.0,12895
527,8.0,580
527,8.0,748
527,8.0,1663
527,8.0,912
527,8.0,10071
527,8.0,11199
527,8.0,1052
527,8.0,6105
527,8.0,628
527,8.0,5479
527,8.0,8905
527,8.0,341
527,8.0,7294
527,8.0,2589
528,7.8,4736
528,7.8,6276
528,7.8,10135
528,7.8,6928
528,7.8,2782
528,7.8,4841
528,7.8,4806
528,7.8,12215
528,7.8,10704
528,7.75,12007
528,7.75,1782
528,7.75,13220
528,7.75,3741
528,7.75,11952
528,7.75,6821
529,7.0,2788
529,7.0,6360
529,7.0,4676
529,7.0,5206
529,7.0,2510
529,7.0,7022
529,7.0,4017
529,7.0,1317
529,7.0,7257
529,7.0,8236
529,7.0,2763
530,5.9,2125
530,5.88,13709
530,5.8,841
530,5.8,9973
530,5.8,4310
530,5.7,1060
530,5.65,11470
530,5.6,6781
530,5.6,9872
530,5.5,10319
531,7.0,13603
531,7.0,2687
531,7.0,4334
531,7.0,1728
531,7.0,13710
531,7.0,583
531,7.0,5260
531,7.0,9358
531,7.0,9359
531,7.0,10307
531,7.0,9361
531,7.0,2919
531,7.0,9403
531,7.0,12379
532,8.0,5043
532,8.0,3729
532,8.0,3734
532,8.0,4731
532,8.0,659
532,8.0,4580
532,8.0,264
532,8.0,3708
532,8.0,9364
532,8.0,4959
533,7.0,13711
533,7.0,5383
533,7.0,10331
533,7.0,13318
533,7.0,961
533,7.0,9703
533,7.0,1183
533,7.0,7931
533,7.0,66
533,7.0,6747
533,7.0,1591
533,7.0,11135
533,7.0,6504
534,7.0,1062
534,7.0,6741
534,7.0,13468
534,7.0,137
534,7.0,3577
534,7.0,8651
534,7.0,6165
534,7.0,9576
534,7.0,667
535,7.0,7691
535,7.0,10346
535,7.0,4202
535,7.0,5006
535,7.0,78
535,7.0,4987
535,7.0,4170
535,7.0,1673
535,7.0,340
535,7.0,5787
535,7.0,872
535,7.0,10925
536,6.0,3206
536,6.0,12182
536,6.0,1520
536,6.0,10989
536,6.0,2096
536,6.0,2169
536,6.0,2729
536,6.0,6841
536,6.0,6360
536,6.0,4170
536,6.0,5398
536,6.0,6374
537,7.0,5547
537,7.0,4407
537,7.0,5973
537,7.0,1197
537,7.0,5975
537,7.0,10129
537,7.0,891
537,7.0,4357
537,7.0,10902
537,7.0,2464
537,7.0,1741
537,7.0,3990
537,7.0,6942
537,7.0,5006
537,7.0,9241
538,7.0,6942
538,7.0,1911
538,7.0,3065
538,7.0,7362
538,7.0,3517
539,6.5,4268
539,6.5,251
539,6.5,4000
539,6.5,2055
539,6.5,5424
539,6.5,2556
539,6.5,3409
539,6.5,2643
539,6.5,2543
540,7.0,12313
540,7.0,13190
540,7.0,571
540,7.0,9086
540,7.0,6791
540,7.0,9084
540,7.0,10738
540,7.0,1439
540,7.0,3515
540,7.0,5224
540,7.0,10303
540,7.0,9287
541,7.0,1043
541,7.0,1414
541,7.0,5260
541,7.0,2452
541,7.0,3662
541,7.0,9589
541,7.0,197
541,7.0,3278
541,7.0,3696
541,7.0,7647
541,7.0,2197
541,7.0,2322
541,7.0,1357
541,7.0,6283
542,6.0,13257
542,6.0,5989
542,6.0,13712
542,6.0,1236
542,6.0,13713
542,6.0,1885
542,6.0,7617
542,6.0,2116
542,6.0,1741
542,6.0,5939
542,6.0,4833
543,6.9,4885
543,6.8,4807
543,6.8,4320
543,6.8,9347
543,6.75,9426
543,6.6,278
544,6.0,12440
544,6.0,8555
544,6.0,194
544,6.0,1186
544,6.0,7373
544,6.0,11810
544,6.0,6492
544,6.0,5696
544,6.0,3207
545,7.0,5547
545,7.0,12365
545,7.0,4817
545,7.0,2770
545,7.0,4903
545,7.0,4889
545,6.9,625
545,6.8,11334
545,6.8,2259
545,6.75,474
545,6.75,1373
545,6.7,2869
546,6.0,12553
546,6.0,3341
546,6.0,9301
546,6.0,8026
546,6.0,6974
546,6.0,6199
546,6.0,4119
546,6.0,7751
546,6.0,9931
546,6.0,4488
547,6.42,5466
547,6.3,13399
547,6.0,3900
547,6.0,3378
547,6.0,5876
547,6.0,189
547,6.0,1770
547,6.0,10014
547,6.0,133
547,6.0,253
547,6.0,4764
547,6.0,44
547,6.0,7224
548,6.0,2065
548,6.0,5945
548,6.0,4080
548,6.0,2882
548,6.0,10351
548,6.0,1227
548,6.0,44
548,6.0,4711
548,6.0,887
548,6.0,135
548,6.0,301
549,6.0,6740
549,6.0,6911
549,6.0,3913
549,6.0,2622
549,6.0,7531
549,6.0,11813
549,6.0,1516
549,6.0,4613
549,6.0,7039
549,6.0,2254
550,5.5,4228
550,5.5,10529
550,5.5,4545
550,5.5,11028
550,5.0,4244
550,5.0,2009
550,5.0,741
550,5.0,10134
551,3.0,1147
551,3.0,2467
551,3.0,8894
551,3.0,2027
551,3.0,11696
551,3.0,185
551,3.0,1988
551,3.0,1538
551,3.0,1008
551,3.0,1602
504,10.0,11247
504,10.0,12767
504,10.0,11442
504,10.0,8010
504,10.0,2239
505,10.0,7488
505,10.0,2065
505,10.0,4993
505,10.0,5209
505,10.0,844
505,10.0,12120
506,8.0,2907
506,8.0,12463
506,8.0,8468
506,8.0,317
506,8.0,904
506,8.0,13715
507,9.0,11812
507,9.0,8642
507,9.0,11576
507,9.0,12423
507,9.0,6636
507,9.0,12831
507,9.0,10258
507,9.0,8662
508,8.0,13716
508,8.0,2169
508,8.0,7152
508,8.0,2226
508,8.0,1276
508,8.0,9943
508,8.0,13482
508,8.0,4799
508,8.0,6136
508,8.0,657
508,8.0,9538
508,8.0,997
508,8.0,1872
509,8.0,7976
509,8.0,10749
509,8.0,11298
509,8.0,8731
509,8.0,8607
509,8.0,592
509,8.0,13717
509,8.0,5807
510,9.0,11543
510,9.0,5181
510,9.0,7463
510,9.0,1356
510,9.0,5540
510,9.0,476
510,9.0,8935
511,8.0,12345
511,8.0,4942
511,8.0,12863
511,8.0,5253
511,8.0,476
511,8.0,11530
511,8.0,10882
512,7.0,2933
512,7.0,11516
512,7.0,5744
512,7.0,8403
512,7.0,1226
512,7.0,12571
512,7.0,7821
513,7.0,10309
513,7.0,13718
513,7.0,4607
513,7.0,13719
513,7.0,123
513,7.0,13302
513,7.0,13720
514,9.0,10231
514,9.0,10403
514,9.0,7904
514,9.0,5079
514,9.0,12715
514,9.0,11256
514,9.0,13721
514,9.0,5811
514,9.0,13722
514,9.0,4331
514,9.0,4266
514,9.0,13536
515,8.0,9638
515,8.0,5875
515,8.0,9641
515,8.0,3117
515,8.0,6815
515,8.0,7221
516,8.0,7709
516,8.0,12170
516,8.0,4807
516,8.0,5737
516,8.0,13237
517,8.0,13523
517,8.0,11375
517,8.0,4233
517,8.0,4555
517,8.0,2614
517,8.0,210
517,8.0,268
517,8.0,2196
517,8.0,7821
517,8.0,1121
518,9.0,10814
518,9.0,6759
518,9.0,12452
518,9.0,6163
518,9.0,6530
519,7.5,3464
519,7.5,11597
519,7.5,946
519,7.5,8344
519,7.5,960
519,7.5,6618
519,7.5,232
519,7.5,5450
519,7.5,12727
519,7.5,1592
519,7.5,753
519,7.5,5023
519,7.5,5477
519,7.5,217
519,7.5,6293
520,8.0,12434
520,8.0,9250
520,8.0,6859
520,8.0,9168
520,8.0,8729
520,8.0,1008
520,8.0,7578
520,8.0,3380
520,8.0,255
520,8.0,3773
521,7.0,12284
521,7.0,1434
521,7.0,12040
521,7.0,1944
521,7.0,13154
521,7.0,1744
521,7.0,9192
521,7.0,11429
521,7.0,4650
521,7.0,4279
522,8.5,1481
522,8.5,4959
522,8.5,1950
522,8.5,34
522,8.5,10321
522,8.5,7392
522,8.5,7791
522,8.5,4881
522,8.5,11828
522,8.5,12363
522,8.5,3478
523,9.0,4069
523,9.0,8262
523,9.0,4071
523,9.0,6991
523,9.0,9662
523,9.0,3369
523,9.0,11034
523,9.0,886
523,9.0,2289
523,9.0,8514
523,9.0,13723
523,9.0,12473
524,7.5,8688
524,7.5,8573
524,7.5,5883
524,7.5,8685
524,7.5,4186
524,7.5,12133
524,7.5,10729
524,7.5,1354
524,7.5,12114
524,7.5,1584
524,7.5,9193
524,7.5,11752
525,8.0,9241
525,8.0,1729
525,8.0,13725
525,8.0,11857
525,8.0,8187
525,8.0,12141
525,8.0,2488
525,8.0,5412
525,8.0,7045
526,7.0,8208
526,7.0,623
526,7.0,11142
526,7.0,4241
526,7.0,1244
526,7.0,8298
526,7.0,4635
526,7.0,21
526,7.0,3418
527,8.0,5737
527,8.0,13726
527,8.0,6959
527,8.0,1289
527,8.0,11460
527,8.0,12229
527,8.0,2948
527,8.0,2418
528,7.7,6596
528,7.7,6822
528,7.7,7399
528,7.68,6597
528,7.65,5043
528,7.6,11016
528,7.6,692
528,7.6,8982
528,7.5,501
528,7.5,5048
529,7.0,8190
529,7.0,1908
529,7.0,7124
529,7.0,1741
529,7.0,3990
529,7.0,4163
529,7.0,9871
529,7.0,2383
529,7.0,9273
529,7.0,2096
529,7.0,5307
529,7.0,11302
530,5.5,12847
530,5.5,1837
530,5.5,606
530,5.5,2307
530,5.5,1255
530,5.5,505
530,5.5,871
531,7.0,6067
531,7.0,9360
531,7.0,11393
531,7.0,1374
531,7.0,4276
531,7.0,4636
531,7.0,6063
531,7.0,5043
531,7.0,9138
532,8.0,8297
532,8.0,8131
532,8.0,4331
532,8.0,11760
532,8.0,5686
532,8.0,5677
532,8.0,5951
532,8.0,5865
533,7.0,1078
533,7.0,8316
533,7.0,9504
533,7.0,3141
533,7.0,4280
533,7.0,10917
533,7.0,13373
533,7.0,6264
533,7.0,7983
533,7.0,6883
533,7.0,4571
534,7.0,7294
534,7.0,13728
534,7.0,9420
534,7.0,8207
534,7.0,3803
535,7.0,176
535,7.0,123
535,7.0,4336
535,7.0,4110
535,7.0,346
535,7.0,5456
535,7.0,1096
535,7.0,10875
535,7.0,8744
535,7.0,9197
535,7.0,7651
536,6.0,90
536,6.0,3592
536,6.0,1738
536,6.0,336
536,6.0,11697
536,6.0,2145
536,6.0,3141
536,6.0,11042
536,6.0,3464
536,6.0,10413
536,6.0,7621
536,6.0,4780
537,7.0,1563
537,7.0,7788
537,7.0,4964
537,7.0,6071
537,7.0,981
537,7.0,3412
537,7.0,2018
537,7.0,6453
537,7.0,1797
537,7.0,13079
538,6.8,4264
538,6.8,233
538,6.75,474
538,6.75,6820
538,6.75,6821
538,6.7,4813
539,6.5,4827
539,6.5,1057
539,6.5,7658
539,6.5,4764
539,6.5,11002
539,6.5,11457
539,6.5,8192
539,6.5,10780
539,6.5,1516
540,7.0,11752
540,7.0,13730
540,7.0,7753
540,7.0,13502
540,7.0,1292
540,7.0,4022
541,7.0,242
541,7.0,5549
541,7.0,3397
541,7.0,3210
541,7.0,1990
541,7.0,4445
541,7.0,10827
541,7.0,1400
541,7.0,5265
542,6.0,8576
542,6.0,3758
542,6.0,6139
542,6.0,1584
542,6.0,13731
542,6.0,1277
542,6.0,2001
542,6.0,5987
542,6.0,9488
542,6.0,3990
542,6.0,7948
542,6.0,11652
542,6.0,4168
543,6.5,4155
543,6.5,8305
543,6.5,692
543,6.5,1283
543,6.5,2536
543,6.5,232
543,6.5,337
543,6.5,11339
543,6.5,2026
543,6.5,10770
543,6.5,3503
543,6.5,4168
543,6.5,12364
543,6.5,844
543,6.5,708
543,6.5,1774
543,6.5,4433
543,6.5,1281
544,6.0,960
544,6.0,6081
544,6.0,9119
544,6.0,6300
544,6.0,2235
544,6.0,1741
544,6.0,8934
544,6.0,9757
544,6.0,1354
544,6.0,8427
544,6.0,5941
544,6.0,4919
544,6.0,6976
544,6.0,3334
545,6.5,5605
545,6.5,1611
545,6.5,12966
545,6.5,346
545,6.5,1894
545,6.5,6907
545,6.5,9916
545,6.5,6391
545,6.5,1698
545,6.5,4200
545,6.5,10756
545,6.5,11561
545,6.5,10838
546,6.0,6953
546,6.0,2360
546,6.0,2594
546,6.0,3967
546,6.0,13732
546,6.0,3478
546,6.0,3907
546,6.0,5667
547,6.0,5170
547,6.0,8649
547,6.0,3095
547,6.0,2465
547,6.0,5162
547,6.0,9040
547,6.0,156
548,6.0,4626
548,6.0,1970
548,6.0,99
548,6.0,8375
548,6.0,4343
548,6.0,8266
548,6.0,4150
548,6.0,876
548,6.0,1012
549,6.0,11376
549,6.0,2269
549,6.0,3263
549,6.0,5813
549,6.0,233
549,6.0,8871
549,6.0,4933
550,5.0,4334
550,5.0,42
550,5.0,3327
550,5.0,4667
550,5.0,4158
550,5.0,6473
550,5.0,5815
550,5.0,1002
550,5.0,2736
550,5.0,4754
550,5.0,5162
551,3.0,1733
551,3.0,10678
551,3.0,2730
551,3.0,1707
551,3.0,6869
551,3.0,436
551,3.0,10064
551,3.0,3588
504,10.0,11688
504,10.0,2433
504,10.0,1441
504,10.0,13230
504,10.0,6319
504,10.0,2600
504,10.0,6462
505,10.0,12154
505,10.0,13372
505,10.0,5741
506,8.0,325
506,8.0,1339
506,8.0,3325
506,8.0,13733
506,8.0,13734
506,8.0,12634
506,8.0,8516
506,8.0,10661
506,8.0,8336
506,8.0,11388
506,8.0,12896
507,9.0,7751
507,9.0,1674
507,9.0,5751
507,9.0,4085
507,9.0,8844
507,9.0,5121
508,8.0,13476
508,8.0,561
508,8.0,572
508,8.0,2797
508,8.0,1337
508,8.0,13541
508,8.0,3350
508,8.0,1342
508,8.0,4546
509,8.0,29
509,8.0,5615
509,8.0,11601
509,8.0,7482
509,8.0,13735
509,8.0,12252
509,8.0,12185
509,8.0,2300
509,8.0,12533
509,8.0,6126
509,8.0,10471
509,8.0,993
510,9.0,13321
510,9.0,2021
511,8.0,942
511,8.0,8079
511,8.0,12714
511,8.0,4047
511,8.0,1025
511,8.0,210
512,7.0,11710
512,7.0,61
512,7.0,1299
512,7.0,7786
512,7.0,9071
512,7.0,13737
512,7.0,2423
512,7.0,12824
512,7.0,7645
513,7.0,10375
513,7.0,477
513,7.0,341
513,7.0,13739
513,7.0,521
514,9.0,9862
514,9.0,11399
514,9.0,4504
514,9.0,12626
514,9.0,9883
514,9.0,3548
514,9.0,1785
515,8.0,12415
515,8.0,2171
515,8.0,8940
515,8.0,4402
515,8.0,8288
515,8.0,3985
515,8.0,8898
515,8.0,4229
515,8.0,5205
515,8.0,13741
516,8.0,1525
516,8.0,9180
516,8.0,10315
516,8.0,1192
516,8.0,7297
516,8.0,2212
517,8.0,7740
517,8.0,1874
517,8.0,7812
517,8.0,4946
517,8.0,6703
517,8.0,7404
517,8.0,12619
517,8.0,4565
517,8.0,1958
517,8.0,1124
517,8.0,11136
517,8.0,75
518,9.0,4202
518,9.0,7183
518,9.0,12901
518,9.0,13037
518,9.0,9204
518,9.0,2262
518,9.0,4071
518,9.0,10996
519,7.5,2697
519,7.5,7957
519,7.5,189
519,7.5,8002
519,7.5,1872
519,7.5,4480
519,7.5,12575
519,7.5,6162
519,7.5,4333
519,7.5,6812
519,7.5,9017
520,8.0,8150
520,8.0,6983
520,8.0,4123
520,8.0,5991
520,8.0,1259
520,8.0,754
520,8.0,4315
520,8.0,6690
520,8.0,6669
520,8.0,6710
520,8.0,5948
520,8.0,10197
520,8.0,5128
521,7.3,11184
521,7.3,8527
521,7.3,6998
521,7.25,8109
521,7.25,4765
521,7.25,10698
521,7.25,2534
521,7.23,719
521,7.2,888
521,7.2,8369
522,8.5,1578
522,8.5,5935
522,8.5,6767
522,8.5,7876
523,9.0,8941
523,9.0,6813
523,9.0,13742
523,9.0,8552
523,9.0,599
523,9.0,3215
523,9.0,13743
523,9.0,5679
523,9.0,4130
524,7.5,3427
524,7.5,6422
524,7.5,1531
524,7.5,3066
524,7.5,8131
524,7.5,4828
524,7.5,7329
524,7.5,307
525,8.0,2229
525,8.0,12564
525,8.0,5191
525,8.0,4575
526,7.0,5822
526,7.0,6796
526,7.0,9163
526,7.0,10444
526,7.0,7866
526,7.0,7069
526,7.0,4337
526,7.0,7544
526,7.0,788
526,7.0,11051
526,7.0,8079
526,7.0,12495
527,8.0,9764
527,8.0,3378
527,8.0,10890
527,8.0,3665
527,8.0,5511
527,8.0,13519
527,8.0,8140
527,8.0,2098
527,8.0,7458
527,8.0,3336
527,8.0,5182
527,8.0,4723
527,8.0,5556
527,8.0,2183
528,8.0,8999
528,8.0,2411
528,8.0,11573
528,8.0,13510
528,8.0,6738
528,8.0,4602
528,8.0,4889
528,7.91,2038
528,7.9,383
528,7.8,8424
528,7.8,534
529,7.0,9057
529,7.0,13745
529,7.0,7620
529,7.0,11965
529,7.0,10255
529,7.0,1442
529,7.0,13746
529,7.0,2560
529,7.0,9183
529,7.0,9535
529,7.0,2001
529,7.0,2404
529,7.0,4711
530,6.0,639
530,6.0,8494
530,6.0,12429
530,6.0,2748
530,6.0,2533
530,6.0,4258
530,6.0,13747
530,6.0,430
530,6.0,529
531,7.0,9970
531,7.0,7802
531,7.0,12906
531,7.0,2036
531,7.0,13748
531,7.0,3322
531,7.0,8340
531,7.0,1949
531,7.0,1831
531,7.0,13749
532,8.0,11843
532,8.0,6339
532,8.0,2096
532,8.0,1191
532,8.0,5934
532,8.0,12468
533,7.0,138
533,7.0,6144
533,7.0,3969
533,7.0,3146
533,7.0,12247
534,7.0,12102
534,7.0,255
534,7.0,8643
534,7.0,8580
534,7.0,8924
534,7.0,5906
534,7.0,1044
534,7.0,13750
534,7.0,304
534,7.0,7794
534,7.0,150
535,7.0,7846
535,7.0,4464
535,7.0,13751
535,7.0,124
535,7.0,10923
536,6.0,922
536,6.0,9622
536,6.0,5612
536,6.0,8891
536,6.0,1156
536,6.0,5827
536,6.0,9256
536,6.0,7813
536,6.0,13052
536,6.0,3082
536,6.0,4774
537,7.0,5066
537,7.0,11249
537,7.0,11968
537,7.0,2309
537,7.0,7634
537,7.0,4827
537,7.0,5577
538,7.0,4728
538,7.0,786
538,7.0,5042
538,7.0,6830
538,7.0,8070
538,7.0,4205
538,7.0,11728
538,7.0,9054
538,7.0,5457
538,7.0,8960
538,7.0,3744
538,7.0,11113
539,6.8,888
539,6.8,6043
539,6.8,7399
539,6.8,2487
539,6.75,11636
539,6.75,2687
539,6.75,2480
539,6.75,7764
539,6.75,1172
539,6.75,5000
539,6.7,6822
539,6.7,3446
539,6.7,2472
539,6.7,1925
539,6.7,78
539,6.7,2814
539,6.7,13753
539,6.7,4443
539,6.61,2068
539,6.6,348
540,7.0,6605
540,7.0,7269
540,7.0,4836
540,7.0,7362
540,7.0,1492
540,7.0,1591
540,7.0,9060
540,7.0,5366
540,7.0,6914
540,7.0,5471
540,7.0,9266
541,7.0,7220
541,7.0,3732
541,7.0,594
541,7.0,10346
541,7.0,7896
541,7.0,3245
541,7.0,981
542,6.0,343
542,6.0,10655
542,6.0,3789
542,6.0,6992
542,6.0,12712
542,6.0,81
542,6.0,4986
542,6.0,1339
542,6.0,3903
543,7.0,9047
543,7.0,5350
543,7.0,13754
543,7.0,3848
543,7.0,11406
544,6.0,9000
544,6.0,7562
544,6.0,995
544,6.0,2234
544,6.0,505
544,6.0,1665
544,6.0,4737
544,6.0,6493
544,6.0,6441
544,6.0,86
545,7.0,2501
545,7.0,5109
545,7.0,2128
545,7.0,2371
545,7.0,3482
545,7.0,6942
545,7.0,3490
545,7.0,2533
545,7.0,9102
546,6.0,7468
546,6.0,3007
546,6.0,202
546,6.0,5786
546,6.0,286
546,6.0,5180
547,6.5,4126
547,6.5,50
547,6.5,3064
547,6.5,2061
547,6.5,9000
547,6.5,3417
547,6.5,10322
547,6.5,2403
547,6.5,3912
547,6.5,4993
548,6.0,1578
548,6.0,13755
548,6.0,1269
548,6.0,2866
548,6.0,1873
548,6.0,9171
548,6.0,7797
548,6.0,7348
548,6.0,3924
548,6.0,12723
548,6.0,1930
548,6.0,10836
548,6.0,7861
549,6.0,1903
549,6.0,5114
549,6.0,5572
549,6.0,7632
549,6.0,4174
549,6.0,3300
550,6.0,114
550,6.0,980
550,6.0,2167
550,6.0,847
550,6.0,7099
550,6.0,12702
550,5.8,4683
550,5.5,9206
550,5.5,8086
550,5.5,5893
550,5.5,2519
551,3.0,2621
551,3.0,13756
551,3.0,1230
551,3.0,6779
551,3.0,11203
504,10.0,1105
504,10.0,13757
504,10.0,9341
504,10.0,11718
504,10.0,1746
504,10.0,11331
505,10.0,4518
505,10.0,7129
505,10.0,10608
506,8.0,11390
506,8.0,13758
506,8.0,106
506,8.0,3264
506,8.0,1178
506,8.0,12428
506,8.0,1316
506,8.0,12374
506,8.0,12240
507,9.0,10070
507,9.0,7990
507,9.0,10842
507,9.0,6981
508,8.0,13760
508,8.0,10935
508,8.0,629
508,8.0,13761
508,8.0,10038
508,8.0,321
508,8.0,13762
508,8.0,12467
508,8.0,12279
508,8.0,13763
